timestamp,mode,armed
1746551215.6640787,AUTO.LOITER,False
1746551217.281743,AUTO.LOITER,False
1746551217.358171,AUTO.LOITER,False
1746551217.410469,AUTO.LOITER,False
1746551217.4641974,AUTO.LOITER,False
1746551217.51805,AUTO.LOITER,False
1746551217.5753434,AUTO.LOITER,False
1746551217.648605,AUTO.LOITER,False
1746551217.7353497,AUTO.LOITER,False
1746551217.8081503,AUTO.LOITER,False
1746551217.8546333,AUTO.LOITER,False
1746551217.918539,AUTO.LOITER,False
1746551217.9984756,AUTO.LOITER,False
1746551218.6798553,AUTO.LOITER,False
1746551219.6524878,AUTO.LOITER,False
1746551220.629195,AUTO.LOITER,False
1746551221.6318698,AUTO.LOITER,False
1746551222.62692,AUTO.LOITER,False
1746551223.6180825,AUTO.LOITER,False
1746551224.6138906,AUTO.LOITER,False
1746551225.612909,AUTO.LOITER,False
1746551226.6301932,AUTO.LOITER,False
1746551227.619821,AUTO.LOITER,False
1746551228.6168852,AUTO.LOITER,False
1746551229.616461,AUTO.LOITER,False
1746551230.670723,AUTO.LOITER,False
1746551231.6330733,AUTO.LOITER,False
1746551232.6184895,AUTO.LOITER,False
1746551233.6177473,AUTO.LOITER,False
1746551234.6329775,AUTO.LOITER,False
1746551235.6206472,AUTO.LOITER,False
1746551236.623052,AUTO.LOITER,False
1746551237.6301417,AUTO.LOITER,False
1746551238.6393425,AUTO.LOITER,False
1746551239.6206765,AUTO.LOITER,False
1746551240.6220455,AUTO.LOITER,False
1746551241.6226656,AUTO.LOITER,False
1746551242.678538,AUTO.LOITER,False
1746551243.645586,AUTO.LOITER,False
1746551244.624025,AUTO.LOITER,False
1746551245.62172,AUTO.LOITER,False
1746551246.6215806,AUTO.LOITER,False
1746551247.6234517,AUTO.LOITER,False
1746551248.6257467,AUTO.LOITER,False
1746551249.6226082,AUTO.LOITER,False
1746551250.6243663,AUTO.LOITER,False
1746551251.6239572,AUTO.LOITER,False
1746551252.6351705,AUTO.LOITER,False
1746551253.632012,AUTO.LOITER,False
1746551254.6247575,AUTO.LOITER,False
1746551255.6477451,AUTO.LOITER,False
1746551256.62733,AUTO.LOITER,False
1746551257.6276908,AUTO.LOITER,False
1746551258.630789,AUTO.LOITER,False
1746551259.624767,AUTO.LOITER,False
1746551260.6259465,AUTO.LOITER,False
1746551261.6246552,AUTO.LOITER,False
1746551262.6263137,AUTO.LOITER,False
1746551263.6366866,AUTO.LOITER,False
1746551264.6519299,AUTO.LOITER,False
1746551265.6248615,AUTO.LOITER,False
1746551266.627007,AUTO.LOITER,False
1746551267.6664932,AUTO.LOITER,False
1746551268.6476867,AUTO.LOITER,False
1746551269.6337044,AUTO.LOITER,False
1746551270.627826,AUTO.LOITER,False
1746551271.6291885,AUTO.LOITER,False
1746551272.6277905,AUTO.LOITER,False
1746551273.6264503,AUTO.LOITER,False
1746551274.6343396,AUTO.LOITER,False
1746551275.6336486,AUTO.LOITER,False
1746551276.6268816,AUTO.LOITER,False
1746551277.6246507,AUTO.LOITER,False
1746551278.653357,AUTO.LOITER,False
1746551279.6711679,AUTO.LOITER,False
1746551280.648378,AUTO.LOITER,False
1746551281.626337,AUTO.LOITER,False
1746551282.6240873,AUTO.LOITER,False
1746551283.6421294,AUTO.LOITER,False
1746551284.6282759,AUTO.LOITER,False
1746551285.6388583,AUTO.LOITER,False
1746551286.6371818,AUTO.LOITER,False
1746551287.6450474,AUTO.LOITER,False
1746551288.6249225,AUTO.LOITER,False
1746551289.6261313,AUTO.LOITER,False
1746551290.6285827,AUTO.LOITER,False
1746551291.65445,AUTO.LOITER,False
1746551292.6508174,AUTO.LOITER,False
1746551293.6264136,AUTO.LOITER,False
1746551294.62623,AUTO.LOITER,False
1746551295.6253958,AUTO.LOITER,False
1746551296.6264617,AUTO.LOITER,False
1746551297.623126,AUTO.LOITER,False
1746551298.6274168,AUTO.LOITER,False
1746551299.6253672,AUTO.LOITER,False
1746551300.6354513,AUTO.LOITER,False
1746551301.634669,AUTO.LOITER,False
1746551302.6233892,AUTO.LOITER,False
1746551303.6230493,AUTO.LOITER,False
1746551304.6499822,AUTO.LOITER,False
1746551305.628998,AUTO.LOITER,False
1746551306.6219501,AUTO.LOITER,False
1746551307.6316078,AUTO.LOITER,False
1746551308.630866,AUTO.LOITER,False
1746551309.6256135,AUTO.LOITER,False
1746551310.623922,AUTO.LOITER,False
1746551311.6243129,AUTO.LOITER,False
1746551312.634177,AUTO.LOITER,False
1746551313.622843,AUTO.LOITER,False
1746551314.6242537,AUTO.LOITER,False
1746551315.6229193,AUTO.LOITER,False
1746551316.6640513,AUTO.LOITER,False
1746551317.6476374,AUTO.LOITER,False
1746551318.6279788,AUTO.LOITER,False
1746551319.6311247,AUTO.LOITER,False
1746551320.6340983,AUTO.LOITER,False
1746551321.6353478,AUTO.LOITER,False
1746551322.6257172,AUTO.LOITER,False
1746551323.6278377,AUTO.LOITER,False
1746551324.6368287,AUTO.LOITER,False
1746551325.6320984,AUTO.LOITER,False
1746551326.622979,AUTO.LOITER,False
1746551327.6212327,AUTO.LOITER,False
1746551328.6713605,AUTO.LOITER,False
1746551329.6434326,AUTO.LOITER,False
1746551330.6228776,AUTO.LOITER,False
1746551331.62161,AUTO.LOITER,False
1746551332.639094,AUTO.LOITER,False
1746551333.6201284,AUTO.LOITER,False
1746551334.6318433,AUTO.LOITER,False
1746551335.6217341,AUTO.LOITER,False
1746551336.6437628,AUTO.LOITER,False
1746551337.6203518,AUTO.LOITER,False
1746551338.6202557,AUTO.LOITER,False
1746551339.6231692,AUTO.LOITER,False
1746551340.6292472,AUTO.LOITER,False
1746551341.6464207,AUTO.LOITER,False
1746551342.619313,AUTO.LOITER,False
1746551343.6225557,AUTO.LOITER,False
1746551344.621097,AUTO.LOITER,False
1746551345.6261492,AUTO.LOITER,False
1746551346.6211162,AUTO.LOITER,False
1746551347.6189203,AUTO.LOITER,False
1746551348.6219337,AUTO.LOITER,False
